state_date,source_target,target_period,target_mode,actual_value,actual_release_date,requested_evaluation_date,actual_as_of_date,snapshot_gap_days,availability_status,revision_from_initial
2025-03-31,PAYEMS,2025-03,initial_release,228.0,2025-04-04,2025-04-04,2025-04-04,0.0,available,0.0
2025-03-31,PCEPI,2025-03,initial_release,-0.5343511538676182,2025-04-30,2025-04-30,2025-04-30,0.0,available,0.0
2025-03-31,PCEPILFE,2025-03,initial_release,0.3359072917813677,2025-04-30,2025-04-30,2025-04-30,0.0,available,0.0
2025-03-31,UNRATE,2025-03,initial_release,4.2,2025-04-04,2025-04-04,2025-04-04,0.0,available,0.0
2025-04-30,CES0500000003,2025-04,initial_release,1.9983351828734897,2025-05-02,2025-05-02,2025-05-02,0.0,available,0.0
2025-04-30,CPIAUCSL,2025-04,initial_release,2.6477658507008783,2025-05-13,2025-05-13,2025-05-13,0.0,available,0.0
2025-04-30,CPILFESL,2025-04,initial_release,2.837650784268675,2025-05-13,2025-05-13,2025-05-13,0.0,available,0.0
2025-04-30,GDPC1,2025Q2,initial_release,2.925051983265803,2025-07-30,2025-07-30,2025-07-30,0.0,available,0.0
2025-04-30,PAYEMS,2025-04,initial_release,177.0,2025-05-02,2025-05-02,2025-05-02,0.0,available,0.0
2025-04-30,PCEPI,2025-04,initial_release,1.201745492554096,2025-05-30,2025-05-30,2025-05-30,0.0,available,0.0
2025-04-30,PCEPILFE,2025-04,initial_release,1.3903484217941298,2025-05-30,2025-05-30,2025-05-30,0.0,available,0.0
2025-04-30,UNRATE,2025-04,initial_release,4.2,2025-05-02,2025-05-02,2025-05-02,0.0,available,0.0
2025-05-31,CES0500000003,2025-05,initial_release,4.977195024097902,2025-06-06,2025-06-06,2025-06-06,0.0,available,0.0
2025-05-31,CPIAUCSL,2025-05,initial_release,0.9698846371566816,2025-06-11,2025-06-11,2025-06-11,0.0,available,0.0
2025-05-31,CPILFESL,2025-05,initial_release,1.5576688590009269,2025-06-11,2025-06-11,2025-06-11,0.0,available,0.0
2025-05-31,GDPC1,2025Q2,initial_release,2.925051983265803,2025-07-30,2025-07-30,2025-07-30,0.0,available,0.0
2025-05-31,PAYEMS,2025-05,initial_release,139.0,2025-06-06,2025-06-06,2025-06-06,0.0,available,0.0
2025-05-31,PCEPI,2025-05,initial_release,1.6282550732857004,2025-06-27,2025-06-27,2025-06-27,0.0,available,0.0
2025-05-31,PCEPILFE,2025-05,initial_release,2.143541239825808,2025-06-27,2025-06-27,2025-06-27,0.0,available,0.0
2025-05-31,UNRATE,2025-05,initial_release,4.2,2025-06-06,2025-06-06,2025-06-06,0.0,available,0.0
2025-06-30,CES0500000003,2025-06,initial_release,2.647546578645432,2025-07-03,2025-07-03,2025-07-03,0.0,available,0.0
2025-06-30,CPIAUCSL,2025-06,initial_release,3.4388261759264793,2025-07-15,2025-07-15,2025-07-15,0.0,available,0.0
2025-06-30,CPILFESL,2025-06,initial_release,2.7357167584597164,2025-07-15,2025-07-15,2025-07-15,0.0,available,0.0
2025-06-30,GDPC1,2025Q2,initial_release,2.925051983265803,2025-07-30,2025-07-30,2025-07-30,0.0,available,0.0
2025-06-30,PAYEMS,2025-06,initial_release,147.0,2025-07-03,2025-07-03,2025-07-03,0.0,available,0.0
2025-06-30,PCEPI,2025-06,initial_release,3.361346735653825,2025-07-31,2025-07-31,2025-07-31,0.0,available,0.0
2025-06-30,PCEPILFE,2025-06,initial_release,3.07225203791468,2025-07-31,2025-07-31,2025-07-31,0.0,available,0.0
2025-06-30,UNRATE,2025-06,initial_release,4.1,2025-07-03,2025-07-03,2025-07-03,0.0,available,0.0
2025-07-31,CES0500000003,2025-07,initial_release,3.958222390397914,2025-08-01,2025-08-01,2025-08-01,0.0,available,0.0
2025-07-31,CPIAUCSL,2025-07,initial_release,2.3566269040241394,2025-08-12,2025-08-12,2025-08-12,0.0,available,0.0
2025-07-31,CPILFESL,2025-07,initial_release,3.861910881482089,2025-08-12,2025-08-12,2025-08-12,0.0,available,0.0
2025-07-31,GDPC1,2025Q3,initial_release,4.2511297453771135,2025-12-23,2025-12-23,2025-12-23,0.0,available,0.0
2025-07-31,PAYEMS,2025-07,initial_release,73.0,2025-08-01,2025-08-01,2025-08-01,0.0,available,0.0
2025-07-31,PCEPI,2025-07,initial_release,2.3685838825748817,2025-08-29,2025-08-29,2025-08-29,0.0,available,0.0
2025-07-31,PCEPILFE,2025-07,initial_release,3.2740877378866884,2025-08-29,2025-08-29,2025-08-29,0.0,available,0.0
2025-07-31,UNRATE,2025-07,initial_release,4.2,2025-08-01,2025-08-01,2025-08-01,0.0,available,0.0
2025-08-31,CES0500000003,2025-08,initial_release,3.289475744062642,2025-09-05,2025-09-05,2025-09-05,0.0,available,0.0
2025-08-31,CPIAUCSL,2025-08,initial_release,4.580669113895652,2025-09-11,2025-09-11,2025-09-11,0.0,available,0.0
2025-08-31,CPILFESL,2025-08,initial_release,4.144288642307359,2025-09-11,2025-09-11,2025-09-11,0.0,available,0.0
2025-08-31,GDPC1,2025Q3,initial_release,4.2511297453771135,2025-12-23,2025-12-23,2025-12-23,0.0,available,0.0
2025-08-31,PAYEMS,2025-08,initial_release,22.0,2025-09-05,2025-09-05,2025-09-05,0.0,available,0.0
2025-08-31,PCEPI,2025-08,initial_release,3.171882869741438,2025-09-26,2025-09-26,2025-09-26,0.0,available,0.0
2025-08-31,PCEPILFE,2025-08,initial_release,2.7212078521923644,2025-09-26,2025-09-26,2025-09-26,0.0,available,0.0
2025-08-31,UNRATE,2025-08,initial_release,4.3,2025-09-05,2025-09-05,2025-09-05,0.0,available,0.0
2025-09-30,CES0500000003,2025-09,initial_release,2.948806944617921,2025-11-20,2025-11-20,2025-11-20,0.0,available,0.0
2025-09-30,CPIAUCSL,2025-09,initial_release,3.720060039876927,2025-10-24,2025-10-24,2025-10-24,0.0,available,0.0
2025-09-30,CPILFESL,2025-09,initial_release,2.7222557806510395,2025-10-24,2025-10-24,2025-10-24,0.0,available,0.0
2025-09-30,GDPC1,2025Q3,initial_release,4.2511297453771135,2025-12-23,2025-12-23,2025-12-23,0.0,available,0.0
2025-09-30,PAYEMS,2025-09,initial_release,119.0,2025-11-20,2025-11-20,2025-11-20,0.0,available,0.0
2025-09-30,PCEPI,2025-09,initial_release,3.219987181631012,2025-12-05,2025-12-05,2025-12-05,0.0,available,0.0
2025-09-30,PCEPILFE,2025-09,initial_release,2.374861315144372,2025-12-05,2025-12-05,2025-12-05,0.0,available,0.0
2025-09-30,UNRATE,2025-09,initial_release,4.4,2025-11-20,2025-11-20,2025-11-20,0.0,available,0.0
2025-11-30,CES0500000003,2025-11,initial_release,1.6288858208966417,2025-12-16,2025-12-16,2025-12-16,0.0,available,0.0
2025-11-30,CPIAUCSL,2025-11,initial_release,2.4502664045531475,2025-12-18,2025-12-18,2025-12-18,0.0,available,0.0
2025-11-30,CPILFESL,2025-11,initial_release,1.9080731336838852,2025-12-18,2025-12-18,2025-12-18,0.0,available,0.0
2025-11-30,GDPC1,2025Q4,initial_release,1.4125209345351664,2026-02-20,2026-02-20,2026-02-20,0.0,available,0.0
2025-11-30,PAYEMS,2025-11,initial_release,64.0,2025-12-16,2025-12-16,2025-12-16,0.0,available,0.0
2025-11-30,PCEPI,2025-11,initial_release,2.485142787455885,2026-01-22,2026-01-22,2026-01-22,0.0,available,0.0
2025-11-30,PCEPILFE,2025-11,initial_release,1.9227148316979026,2026-01-22,2026-01-22,2026-01-22,0.0,available,0.0
2025-11-30,UNRATE,2025-11,initial_release,4.6,2025-12-16,2025-12-16,2025-12-16,0.0,available,0.0
2025-12-31,CES0500000003,2025-12,initial_release,3.8961073186440487,2026-01-09,2026-01-09,2026-01-09,0.0,available,0.0
2025-12-31,CPIAUCSL,2025-12,initial_release,3.6826071315459785,2026-01-13,2026-01-13,2026-01-13,0.0,available,0.0
2025-12-31,CPILFESL,2025-12,initial_release,2.8672810687485395,2026-01-13,2026-01-13,2026-01-13,0.0,available,0.0
2025-12-31,GDPC1,2025Q4,initial_release,1.4125209345351664,2026-02-20,2026-02-20,2026-02-20,0.0,available,0.0
2025-12-31,PAYEMS,2025-12,initial_release,50.0,2026-01-09,2026-01-09,2026-01-09,0.0,available,0.0
2025-12-31,PCEPI,2025-12,initial_release,4.262450246813643,2026-02-20,2026-02-20,2026-02-20,0.0,available,0.0
2025-12-31,PCEPILFE,2025-12,initial_release,4.257139826275136,2026-02-20,2026-02-20,2026-02-20,0.0,available,0.0
2025-12-31,UNRATE,2025-12,initial_release,4.4,2026-01-09,2026-01-09,2026-01-09,0.0,available,0.0
2026-01-31,CES0500000003,2026-01,initial_release,4.852412596571121,2026-02-11,2026-02-11,2026-02-11,0.0,available,0.0
2026-01-31,CPIAUCSL,2026-01,initial_release,2.0483625585395515,2026-02-13,2026-02-13,2026-02-13,0.0,available,0.0
2026-01-31,CPILFESL,2026-01,initial_release,3.535324935565498,2026-02-13,2026-02-13,2026-02-13,0.0,available,0.0
2026-01-31,GDPC1,2026Q1,initial_release,1.970185534602109,2026-04-30,2026-04-30,2026-04-30,0.0,available,0.0
2026-01-31,PAYEMS,2026-01,initial_release,130.0,2026-02-11,2026-02-11,2026-02-11,0.0,available,0.0
2026-01-31,PCEPI,2026-01,initial_release,3.298343588451047,2026-03-13,2026-03-13,2026-03-13,0.0,available,0.0
2026-01-31,PCEPILFE,2026-01,initial_release,4.3538864021670065,2026-03-13,2026-03-13,2026-03-13,0.0,available,0.0
2026-01-31,UNRATE,2026-01,initial_release,4.3,2026-02-11,2026-02-11,2026-02-11,0.0,available,0.0
2026-02-28,CES0500000003,2026-02,initial_release,4.832870003978407,2026-03-06,2026-03-06,2026-03-06,0.0,available,0.0
2026-02-28,CPIAUCSL,2026-02,initial_release,3.1997670507312392,2026-03-11,2026-03-11,2026-03-11,0.0,available,0.0
2026-02-28,CPILFESL,2026-02,initial_release,2.5898059744083213,2026-03-11,2026-03-11,2026-03-11,0.0,available,0.0
2026-02-28,GDPC1,2026Q1,initial_release,1.970185534602109,2026-04-30,2026-04-30,2026-04-30,0.0,available,0.0
2026-02-28,PAYEMS,2026-02,initial_release,-92.0,2026-03-06,2026-03-06,2026-03-06,0.0,available,0.0
2026-02-28,PCEPI,2026-02,initial_release,4.495117750189337,2026-04-09,2026-04-09,2026-04-09,0.0,available,0.0
2026-02-28,PCEPILFE,2026-02,initial_release,4.39422525100106,2026-04-09,2026-04-09,2026-04-09,0.0,available,0.0
2026-02-28,UNRATE,2026-02,initial_release,4.4,2026-03-06,2026-03-06,2026-03-06,0.0,available,0.0
2026-03-31,CES0500000003,2026-03,initial_release,2.8927294040249407,2026-04-03,2026-04-03,2026-04-03,0.0,available,0.0
2026-03-31,CPIAUCSL,2026-03,initial_release,10.337074927015166,2026-04-10,2026-04-10,2026-04-10,0.0,available,0.0
2026-03-31,CPILFESL,2026-03,initial_release,2.3472435020018168,2026-04-10,2026-04-10,2026-04-10,0.0,available,0.0
2026-03-31,GDPC1,2026Q1,initial_release,1.970185534602109,2026-04-30,2026-04-30,2026-04-30,0.0,available,0.0
2026-03-31,PAYEMS,2026-03,initial_release,178.0,2026-04-03,2026-04-03,2026-04-03,0.0,available,0.0
2026-03-31,PCEPI,2026-03,initial_release,7.94374562136646,2026-04-30,2026-04-30,2026-04-30,0.0,available,0.0
2026-03-31,PCEPILFE,2026-03,initial_release,3.513830072884261,2026-04-30,2026-04-30,2026-04-30,0.0,available,0.0
2026-03-31,UNRATE,2026-03,initial_release,4.3,2026-04-03,2026-04-03,2026-04-03,0.0,available,0.0
2020-02-29,CES0500000003,2020-02,latest_revised,4.6340236629385245,2020-03-06,,2026-08-01,,available,0.8412198031141571
2020-02-29,CPIAUCSL,2020-02,latest_revised,0.5694697209555954,2020-03-11,,2026-08-01,,available,-0.4964349197717155
2020-02-29,CPILFESL,2020-02,latest_revised,2.9388540132391228,2020-03-11,,2026-08-01,,available,0.26691834323706587
2020-02-29,GDPC1,2020Q1,latest_revised,-5.300247883186415,2020-04-29,,2026-07-29,,available,-0.39897876497150264
2020-02-29,PAYEMS,2020-02,latest_revised,262.0,2020-03-06,,2026-08-01,,available,-11.0
2020-02-29,PCEPI,2020-02,latest_revised,0.9528228833687535,2020-03-27,,2026-08-01,,available,-0.12001356699684607
2020-02-29,PCEPILFE,2020-02,latest_revised,2.3401435591633657,2020-03-27,,2026-08-01,,available,0.4469960753624491
2020-02-29,UNRATE,2020-02,latest_revised,3.5,2020-03-06,,2026-08-01,,available,0.0
2020-03-31,CES0500000003,2020-03,latest_revised,7.962313131009324,2020-04-03,,2026-08-01,,available,3.3412676865403057
2020-03-31,CPIAUCSL,2020-03,latest_revised,-5.446478307486657,2020-04-10,,2026-08-01,,available,-0.3540437352260284
2020-03-31,CPILFESL,2020-03,latest_revised,-1.4190981100870914,2020-04-10,,2026-08-01,,available,-0.18283040500328696
2020-03-31,GDPC1,2020Q1,latest_revised,-5.300247883186415,2020-04-29,,2026-07-29,,available,-0.39897876497150264
2020-03-31,PAYEMS,2020-03,latest_revised,-1398.0,2020-04-03,,2026-08-01,,available,-697.0
2020-03-31,PCEPI,2020-03,latest_revised,-3.4705354484909634,2020-04-30,,2026-08-01,,available,-0.2496101653168381
2020-03-31,PCEPILFE,2020-03,latest_revised,-0.9056907037738426,2020-04-30,,2026-08-01,,available,0.06165265361062211
2020-03-31,UNRATE,2020-03,latest_revised,4.4,2020-04-03,,2026-08-01,,available,0.0
2020-04-30,CES0500000003,2020-04,latest_revised,53.50554468568269,2020-05-08,,2026-08-01,,available,-1.3097107827139354
2020-04-30,CPIAUCSL,2020-04,latest_revised,-9.542014222821749,2020-05-12,,2026-08-01,,available,0.03739269209148688
2020-04-30,CPILFESL,2020-04,latest_revised,-5.891903728359438,2020-05-12,,2026-08-01,,available,-0.5094350314671203
2020-04-30,GDPC1,2020Q2,latest_revised,-32.81728241610793,2020-07-30,,2026-07-29,,available,7.087497059567482
2020-04-30,PAYEMS,2020-04,latest_revised,-20469.0,2020-05-08,,2026-08-01,,available,31.0
2020-04-30,PCEPI,2020-04,latest_revised,-4.9935442464850155,2020-05-29,,2026-08-01,,available,0.6663301915139641
2020-04-30,PCEPILFE,2020-04,latest_revised,-3.8942238316035827,2020-05-29,,2026-08-01,,available,0.8370720357003592
2020-04-30,UNRATE,2020-04,latest_revised,14.8,2020-05-08,,2026-08-01,,available,0.10000000000000142
2020-05-31,CES0500000003,2020-05,latest_revised,-12.85152845565083,2020-06-05,,2026-08-01,,available,-1.2106945704967842
2020-05-31,CPIAUCSL,2020-05,latest_revised,-1.0784747342981404,2020-06-10,,2026-08-01,,available,-0.44994461263279106
2020-05-31,CPILFESL,2020-05,latest_revised,-1.5091556667758965,2020-06-10,,2026-08-01,,available,-0.7860489979631069
2020-05-31,GDPC1,2020Q2,latest_revised,-32.81728241610793,2020-07-30,,2026-07-29,,available,7.087497059567482
2020-05-31,PAYEMS,2020-05,latest_revised,2614.0,2020-06-05,,2026-08-01,,available,105.0
2020-05-31,PCEPI,2020-05,latest_revised,1.20127067496405,2020-06-26,,2026-08-01,,available,0.04552684817618058
2020-05-31,PCEPILFE,2020-05,latest_revised,1.2535040311814072,2020-06-26,,2026-08-01,,available,0.11161743110577049
2020-05-31,UNRATE,2020-05,latest_revised,13.2,2020-06-05,,2026-08-01,,available,-0.10000000000000142
2020-06-30,CES0500000003,2020-06,latest_revised,-13.807258924592425,2020-07-02,,2026-08-01,,available,0.4085106422426321
2020-06-30,CPIAUCSL,2020-06,latest_revised,5.802945534001935,2020-07-14,,2026-08-01,,available,-0.9622220384144953
2020-06-30,CPILFESL,2020-06,latest_revised,1.9741713330127197,2020-07-14,,2026-08-01,,available,-0.843483948512258
2020-06-30,GDPC1,2020Q2,latest_revised,-32.81728241610793,2020-07-30,,2026-07-29,,available,7.087497059567482
2020-06-30,PAYEMS,2020-06,latest_revised,4631.0,2020-07-02,,2026-08-01,,available,-169.0
2020-06-30,PCEPI,2020-06,latest_revised,3.7807650432220896,2020-07-31,,2026-08-01,,available,-0.6621355180488564
2020-06-30,PCEPILFE,2020-06,latest_revised,1.8720663039665908,2020-07-31,,2026-08-01,,available,-0.5636836714291604
2020-06-30,UNRATE,2020-06,latest_revised,11.0,2020-07-02,,2026-08-01,,available,-0.09999999999999964
2020-07-31,CES0500000003,2020-07,latest_revised,0.40837162211389,2020-08-07,,2026-08-01,,available,-2.4531524727365195
2020-07-31,CPIAUCSL,2020-07,latest_revised,6.100200566158875,2020-08-12,,2026-08-01,,available,-0.9192811279614688
2020-07-31,CPILFESL,2020-07,latest_revised,6.931258229378656,2020-08-12,,2026-08-01,,available,-0.487552166362093
2020-07-31,GDPC1,2020Q3,latest_revised,29.902998544979198,2020-10-29,,2026-07-29,,available,1.3235989321323416
2020-07-31,PAYEMS,2020-07,latest_revised,1584.0,2020-08-07,,2026-08-01,,available,-179.0
2020-07-31,PCEPI,2020-07,latest_revised,3.5394187921259146,2020-08-28,,2026-08-01,,available,-0.2995117450758755
2020-07-31,PCEPILFE,2020-07,latest_revised,4.261538974822443,2020-08-28,,2026-08-01,,available,0.07667703192595354
2020-07-31,UNRATE,2020-07,latest_revised,10.2,2020-08-07,,2026-08-01,,available,0.0
2020-08-31,CES0500000003,2020-08,latest_revised,4.076090875630278,2020-09-04,,2026-08-01,,available,-0.4114207283160809
2020-08-31,CPIAUCSL,2020-08,latest_revised,4.469278909179053,2020-09-11,,2026-08-01,,available,0.03412289710524874
2020-08-31,CPILFESL,2020-08,latest_revised,4.627010404094989,2020-09-11,,2026-08-01,,available,0.01008869242227206
2020-08-31,GDPC1,2020Q3,latest_revised,29.902998544979198,2020-10-29,,2026-07-29,,available,1.3235989321323416
2020-08-31,PAYEMS,2020-08,latest_revised,1566.0,2020-09-04,,2026-08-01,,available,195.0
2020-08-31,PCEPI,2020-08,latest_revised,3.3459400616489887,2020-10-01,,2026-08-01,,available,-0.44366142986405066
2020-08-31,PCEPILFE,2020-08,latest_revised,3.49415034202174,2020-10-01,,2026-08-01,,available,-0.501829258688602
2020-08-31,UNRATE,2020-08,latest_revised,8.4,2020-09-04,,2026-08-01,,available,0.0
2020-09-30,CES0500000003,2020-09,latest_revised,0.8135593531964247,2020-10-02,,2026-08-01,,available,-0.0011046292126337676
2020-09-30,CPIAUCSL,2020-09,latest_revised,3.147236708607082,2020-10-13,,2026-08-01,,available,0.7097971816268256
2020-09-30,CPILFESL,2020-09,latest_revised,2.2822907941367987,2020-10-13,,2026-08-01,,available,-0.023982464079708166
2020-09-30,GDPC1,2020Q3,latest_revised,29.902998544979198,2020-10-29,,2026-07-29,,available,1.3235989321323416
2020-09-30,PAYEMS,2020-09,latest_revised,949.0,2020-10-02,,2026-08-01,,available,288.0
2020-09-30,PCEPI,2020-09,latest_revised,2.137886592517546,2020-10-30,,2026-08-01,,available,0.20221150953041445
2020-09-30,PCEPILFE,2020-09,latest_revised,1.9026554759065561,2020-10-30,,2026-08-01,,available,-0.23532182290253445
2020-09-30,UNRATE,2020-09,latest_revised,7.8,2020-10-02,,2026-08-01,,available,-0.10000000000000053
2020-10-31,CES0500000003,2020-10,latest_revised,1.2193057780624628,2020-11-06,,2026-08-01,,available,-0.40891699548541993
2020-10-31,CPIAUCSL,2020-10,latest_revised,1.4852514599901667,2020-11-12,,2026-08-01,,available,0.9504160705471776
2020-10-31,CPILFESL,2020-10,latest_revised,1.6632019294529954,2020-11-12,,2026-08-01,,available,1.5205994337414097
2020-10-31,GDPC1,2020Q4,latest_revised,4.508555862817332,2021-01-28,,2026-07-29,,available,0.574452238416967
2020-10-31,PAYEMS,2020-10,latest_revised,690.0,2020-11-06,,2026-08-01,,available,52.0
2020-10-31,PCEPI,2020-10,latest_revised,1.073222784277661,2020-11-25,,2026-08-01,,available,1.073222784277661
2020-10-31,PCEPILFE,2020-10,latest_revised,1.1037517905755578,2020-11-25,,2026-08-01,,available,1.2721122927764839
2020-10-31,UNRATE,2020-10,latest_revised,6.9,2020-11-06,,2026-08-01,,available,0.0
2020-11-30,CES0500000003,2020-11,latest_revised,4.0554279895827605,2020-12-04,,2026-08-01,,available,0.3987466430201536
2020-11-30,CPIAUCSL,2020-11,latest_revised,2.725861157142262,2020-12-10,,2026-08-01,,available,0.4600672836659214
2020-11-30,CPILFESL,2020-11,latest_revised,3.003967916865946,2020-12-10,,2026-08-01,,available,0.3733201255926133
2020-11-30,GDPC1,2020Q4,latest_revised,4.508555862817332,2021-01-28,,2026-07-29,,available,0.574452238416967
2020-11-30,PAYEMS,2020-11,latest_revised,273.0,2020-12-04,,2026-08-01,,available,28.0
2020-11-30,PCEPI,2020-11,latest_revised,1.2204802177514296,2020-12-23,,2026-08-01,,available,1.0485850734951896
2020-11-30,PCEPILFE,2020-11,latest_revised,1.1141006522333186,2020-12-23,,2026-08-01,,available,0.966790379786886
2020-11-30,UNRATE,2020-11,latest_revised,6.7,2020-12-04,,2026-08-01,,available,0.0
2020-12-31,CES0500000003,2020-12,latest_revised,10.881686656765055,2021-01-08,,2026-08-01,,available,1.58714616797333
2020-12-31,CPIAUCSL,2020-12,latest_revised,5.20427008351767,2021-01-13,,2026-08-01,,available,0.8046570479141479
2020-12-31,CPILFESL,2020-12,latest_revised,1.5990467311119971,2021-01-13,,2026-08-01,,available,0.5768320190366438
2020-12-31,GDPC1,2020Q4,latest_revised,4.508555862817332,2021-01-28,,2026-07-29,,available,0.574452238416967
2020-12-31,PAYEMS,2020-12,latest_revised,-185.0,2021-01-08,,2026-08-01,,available,-45.0
2020-12-31,PCEPI,2020-12,latest_revised,5.017143502077914,2021-01-29,,2026-08-01,,available,-0.07526440289993275
2020-12-31,PCEPILFE,2020-12,latest_revised,3.302114130437417,2021-01-29,,2026-08-01,,available,-0.3541510104515311
2020-12-31,UNRATE,2020-12,latest_revised,6.7,2021-01-08,,2026-08-01,,available,0.0
2021-01-31,CES0500000003,2021-01,latest_revised,0.8021390673008,2021-02-05,,2026-08-01,,available,-1.603474835552987
2021-01-31,CPIAUCSL,2021-01,latest_revised,2.936357547876156,2021-02-10,,2026-08-01,,available,-0.13815285976868097
2021-01-31,CPILFESL,2021-01,latest_revised,0.20416919461538896,2021-02-10,,2026-08-01,,available,-0.1736330734669167
2021-01-31,GDPC1,2021Q1,latest_revised,5.544658613895592,2021-04-29,,2026-07-29,,available,-0.6461000128226146
2021-01-31,PAYEMS,2021-01,latest_revised,315.0,2021-02-05,,2026-08-01,,available,266.0
2021-01-31,PCEPI,2021-01,latest_revised,5.075392515410115,2021-02-26,,2026-08-01,,available,1.005582357462842
2021-01-31,PCEPILFE,2021-01,latest_revised,4.35485945267331,2021-02-26,,2026-08-01,,available,1.3373342227431806
2021-01-31,UNRATE,2021-01,latest_revised,6.4,2021-02-05,,2026-08-01,,available,0.10000000000000053
2021-02-28,CES0500000003,2021-02,latest_revised,4.801606939930991,2021-03-05,,2026-08-01,,available,1.9992703869791129
2021-02-28,CPIAUCSL,2021-02,latest_revised,4.067908719351365,2021-03-10,,2026-08-01,,available,-0.1803522575261951
2021-02-28,CPILFESL,2021-02,latest_revised,1.8005103344616913,2021-03-10,,2026-08-01,,available,0.5834626808908894
